CustomerKey,Gender,Name,City,State Code,C_State,Zip Code,C_Country,Continent,Birthday,Age,Age Category
36418,Female,Jorja Whitlam,MOUNT DAVID,NSW,New South Wales,2795,Australia,Australia,1946-02-18,70,Senior Citizens
36507,Male,Joseph Paten,Golden Valley,TAS,Tasmania,7304,Australia,Australia,1955-03-23,61,Senior Citizens
36816,Male,Luke Lazenby,LONGWARRY NORTH,VIC,Victoria,3816,Australia,Australia,1971-05-18,45,Adults
36918,Male,Blake Mann,OWEN,SA,South Australia,5460,Australia,Australia,1982-11-06,34,Adults
37070,Female,Alyssa Hooker,WANGANUI,NSW,New South Wales,2482,Australia,Australia,1981-07-18,35,Adults
37251,Male,Leo Scerri,GHERANG,VIC,Victoria,3240,Australia,Australia,1951-06-17,65,Senior Citizens
37408,Male,Jaxon Rebell,TORRENS,ACT,Australian Capital Territory,2607,Australia,Australia,1975-10-11,41,Adults
37580,Female,Mariam Baylee,TOMAHAWK,TAS,Tasmania,7262,Australia,Australia,1942-01-12,74,Senior Citizens
37585,Female,Lauren Fink,YELTA,SA,South Australia,5558,Australia,Australia,1944-04-17,72,Senior Citizens
37802,Male,Luke Byron,SOUTH DUDLEY,VIC,Victoria,3995,Australia,Australia,1990-07-09,26,Youth
37991,Male,Cooper Gillison,CARWELL,NSW,New South Wales,2849,Australia,Australia,1937-01-06,79,Senior Citizens
38006,Male,Lachlan Postle,DYRAABA,NSW,New South Wales,2470,Australia,Australia,1955-10-29,61,Senior Citizens
38036,Female,Kiara Schaw,UPPER YARRAMAN,QLD,Queensland,4614,Australia,Australia,1960-07-26,56,Adults
38183,Male,Hunter Montagu,NEW ITALY,NSW,New South Wales,2472,Australia,Australia,1944-07-30,72,Senior Citizens
38195,Female,Sara Roe,PAYNEDALE,WA,Western Australia,6239,Australia,Australia,1972-11-22,44,Adults
38212,Female,Stella Cain,WOOROONOOK,VIC,Victoria,3525,Australia,Australia,1985-01-28,31,Adults
38558,Female,Audrey Bold,BOSTOBRICK,NSW,New South Wales,2453,Australia,Australia,1946-05-19,70,Senior Citizens
38613,Male,Hamish Mason,Tacoma,NSW,New South Wales,2259,Australia,Australia,1988-03-16,28,Youth
38865,Male,Christopher Edmund,WINDORAH,QLD,Queensland,4481,Australia,Australia,1948-08-17,68,Senior Citizens
38950,Female,Hannah Edmond,ARTHUR RIVER,TAS,Tasmania,7330,Australia,Australia,1954-12-08,62,Senior Citizens
39183,Male,Julian Gutteridge,KURMOND,NSW,New South Wales,2757,Australia,Australia,1973-04-25,43,Adults
39246,Male,Darcy Falconer,MANDALAY,QLD,Queensland,4802,Australia,Australia,1974-10-20,42,Adults
39268,Female,Madeleine Marx,KALLANGUR,QLD,Queensland,4503,Australia,Australia,1975-07-24,41,Adults
39314,Male,Leo Ligar,LIGHT PASS,SA,South Australia,5355,Australia,Australia,1985-04-20,31,Adults
39498,Female,Amy Curtain,SWANBROOK,NSW,New South Wales,2360,Australia,Australia,1996-08-13,20,Youth
39582,Male,Mason Therry,RISDON,TAS,Tasmania,7017,Australia,Australia,1974-03-15,42,Adults
39592,Female,Alicia Muntz,SOUTH SPRINGFIELD,TAS,Tasmania,7260,Australia,Australia,1965-04-20,51,Adults
39894,Female,Samantha Begg,JUNEE,NSW,New South Wales,2663,Australia,Australia,1941-02-26,75,Senior Citizens
39927,Male,Bailey Barnet,SORELL,TAS,Tasmania,7172,Australia,Australia,1984-05-15,32,Adults
39996,Male,Harry Dawes,BENDOURA,NSW,New South Wales,2622,Australia,Australia,2001-05-09,15,Minors
40052,Female,Isabel Dettmann,WAVERTON,NSW,New South Wales,2060,Australia,Australia,1957-09-06,59,Adults
40221,Male,Jonathan Hammond,PARA HILLS WEST,SA,South Australia,5096,Australia,Australia,2001-11-01,15,Minors
40327,Female,Madeleine Laing,PIALLIGO,ACT,Australian Capital Territory,2609,Australia,Australia,1940-08-23,76,Senior Citizens
40363,Female,Alyssa Henslowe,DOUBLE BAY,NSW,New South Wales,2028,Australia,Australia,1984-07-08,32,Adults
40443,Female,Amber Normanby,CARSS PARK,NSW,New South Wales,2221,Australia,Australia,1938-04-13,78,Senior Citizens
40649,Male,Kai De Vis,KANGIARA,NSW,New South Wales,2582,Australia,Australia,1972-11-29,44,Adults
40662,Male,Oliver Michie,MOUNT HICKS,TAS,Tasmania,7325,Australia,Australia,1960-12-18,56,Adults
40669,Male,Cody Wheare,MARTINS CREEK,NSW,New South Wales,2420,Australia,Australia,1968-09-22,48,Adults
40741,Male,Leo Bussau,HARLAXTON,QLD,Queensland,4350,Australia,Australia,1937-06-13,79,Senior Citizens
41281,Male,Lincoln D'Albertis,FITZGERALDS MOUNT,NSW,New South Wales,2799,Australia,Australia,1945-10-27,71,Senior Citizens
41386,Female,Stephanie Grant,SEAL BAY,SA,South Australia,5223,Australia,Australia,1948-06-20,68,Senior Citizens
41570,Male,Rory Brough,East Point,NT,Northern Territory,820,Australia,Australia,1937-08-15,79,Senior Citizens
41674,Male,Jonathan Hodges,NORTH LAKE GRACE,WA,Western Australia,6353,Australia,Australia,1938-03-04,78,Senior Citizens
41707,Male,Joseph Wheeler,YALLAH,NSW,New South Wales,2530,Australia,Australia,1957-04-19,59,Adults
41892,Female,Madeline Eales,DARGAN,NSW,New South Wales,2786,Australia,Australia,1983-01-09,33,Adults
42134,Male,Benjamin Ethel,EAST YUNA,WA,Western Australia,6532,Australia,Australia,1942-09-22,74,Senior Citizens
42177,Male,Brock James,ELLEKER,WA,Western Australia,6330,Australia,Australia,1960-07-19,56,Adults
42364,Female,Layla Silas,MARLO MERRICAN,NSW,New South Wales,2446,Australia,Australia,1952-09-27,64,Senior Citizens
42408,Male,Noah Hinchcliffe,THE PALMS,QLD,Queensland,4570,Australia,Australia,1988-11-04,28,Youth
42474,Male,Alexander Leane,NUBBA,NSW,New South Wales,2587,Australia,Australia,2000-05-23,16,Minors
42603,Female,Amy Sawyer,CUSHNIE,QLD,Queensland,4608,Australia,Australia,2000-10-09,16,Minors
42840,Female,Savannah Lansell,XANTIPPE,WA,Western Australia,6609,Australia,Australia,1936-05-23,80,Senior Citizens
42956,Male,Ben Raff,BARA,NSW,New South Wales,2850,Australia,Australia,1944-05-06,72,Senior Citizens
43784,Male,Jeremy Iliffe,SNOWTOWN,SA,South Australia,5520,Australia,Australia,1951-03-19,65,Senior Citizens
43798,Female,Rachel Welch,AMAMOOR,QLD,Queensland,4570,Australia,Australia,1966-01-11,50,Adults
43840,Female,Rose Vlamingh,OATLANDS,TAS,Tasmania,7120,Australia,Australia,1950-01-19,66,Senior Citizens
44080,Female,Rachel Baldwin,Brighton,VIC,Victoria,3186,Australia,Australia,1954-01-20,62,Senior Citizens
44195,Male,Brayden Topp,LOWER MANGROVE,NSW,New South Wales,2250,Australia,Australia,1984-01-09,32,Adults
44207,Female,Stella Sternberg,KESWICK TERMINAL,SA,South Australia,5035,Australia,Australia,1984-03-16,32,Adults
44301,Female,Annabelle Feetham,DUNNROCK,QLD,Queensland,4740,Australia,Australia,1947-10-04,69,Senior Citizens
44493,Female,Jorja Colechin,JACKEYS MARSH,TAS,Tasmania,7304,Australia,Australia,1963-04-28,53,Adults
44496,Male,Spencer Beach,MOUNT JOY,SA,South Australia,5670,Australia,Australia,1949-09-28,67,Senior Citizens
44728,Female,Abbey Remington,DIGGORA,VIC,Victoria,3561,Australia,Australia,1953-03-14,63,Senior Citizens
44906,Male,Tyson Backhouse,MOUNT GAMBIER,SA,South Australia,5291,Australia,Australia,1994-10-06,22,Youth
45169,Female,Victoria Ness,GLENROY,QLD,Queensland,4702,Australia,Australia,1990-04-04,26,Youth
45172,Female,Audrey Crooke,SCOPUS,TAS,Tasmania,7330,Australia,Australia,1986-05-25,30,Youth
45250,Male,Darcy Fryer,SACKVILLE,NSW,New South Wales,2756,Australia,Australia,1968-11-21,48,Adults
45436,Female,Maya McIlveen,MILLFIELD,NSW,New South Wales,2325,Australia,Australia,1952-04-16,64,Senior Citizens
45522,Male,Alexander Fenston,TIMBILLICA,NSW,New South Wales,2551,Australia,Australia,1985-04-09,31,Adults
45781,Male,Bailey Coxen,PONTVILLE,TAS,Tasmania,7030,Australia,Australia,1946-02-27,70,Senior Citizens
45814,Male,Declan Richard,SPRING HILL,NSW,New South Wales,2800,Australia,Australia,1968-04-05,48,Adults
46155,Female,Alice Phillip,BOWES,WA,Western Australia,6535,Australia,Australia,1956-02-16,60,Adults
46917,Male,Jamie Price,MERU,WA,Western Australia,6530,Australia,Australia,2000-01-03,16,Minors
46996,Male,Jonathan Kempt,MURRAY ISLAND,QLD,Queensland,4875,Australia,Australia,1987-02-20,29,Youth
47382,Female,Brooke Richardson,NORTHGATE,SA,South Australia,5085,Australia,Australia,1955-05-02,61,Senior Citizens
47518,Female,Alana Spencer,UNDULLAH,QLD,Queensland,4285,Australia,Australia,1946-05-13,70,Senior Citizens
47712,Male,Aidan Dethridge,CREMORNE,NSW,New South Wales,2090,Australia,Australia,1976-08-30,40,Adults
48080,Male,Lincoln Muscio,FERNY CREEK,VIC,Victoria,3786,Australia,Australia,1940-04-10,76,Senior Citizens
48247,Male,Joseph Clemes,HAY FLAT,SA,South Australia,5204,Australia,Australia,1967-05-05,49,Adults
48367,Female,Rose Allardyce,INSKIP,QLD,Queensland,4581,Australia,Australia,1949-04-09,67,Senior Citizens
48383,Female,Chloe Gillen,KOYUGA SOUTH,VIC,Victoria,3621,Australia,Australia,1951-06-06,65,Senior Citizens
48466,Female,Matilda Shields,HASTINGS POINT,NSW,New South Wales,2489,Australia,Australia,1984-12-13,32,Adults
48733,Female,Sophia Gunther,BALCOLYN,NSW,New South Wales,2264,Australia,Australia,1989-07-22,27,Youth
48846,Female,Lucy Kellway,BOWELLING,WA,Western Australia,6225,Australia,Australia,1944-11-04,72,Senior Citizens
48925,Male,Elijah Albert,WOOLOCUTTY,WA,Western Australia,6369,Australia,Australia,1939-09-15,77,Senior Citizens
49400,Male,Mason Ransford,WOOMBYE,QLD,Queensland,4559,Australia,Australia,1967-03-15,49,Adults
49501,Female,Amelie Edmondson,BUNGABBEE,NSW,New South Wales,2480,Australia,Australia,1982-07-16,34,Adults
49606,Female,Claire Kerr,GREYMARE,QLD,Queensland,4370,Australia,Australia,1950-04-10,66,Senior Citizens
49748,Male,Tyson Flowers,PARUNA,SA,South Australia,5311,Australia,Australia,1980-02-14,36,Adults
49776,Female,Jessica Warburton,ROCKLEY MOUNT,NSW,New South Wales,2795,Australia,Australia,1944-07-31,72,Senior Citizens
49950,Female,Tayla Canterbury,EAST LAUNCESTON,TAS,Tasmania,7250,Australia,Australia,1998-10-18,18,Youth
50075,Male,Jayden Lloyd,MOUNT MURCHISON,QLD,Queensland,4715,Australia,Australia,1961-11-07,55,Adults
50122,Female,Brianna O'Neil,SURBITON,QLD,Queensland,4724,Australia,Australia,1979-09-30,37,Adults
50681,Male,Benjamin Makin,MOUNT DRUITT VILLAGE,NSW,New South Wales,2770,Australia,Australia,1936-11-18,80,Senior Citizens
50705,Female,Scarlett Reeve,YEAGARUP,WA,Western Australia,6260,Australia,Australia,1948-08-23,68,Senior Citizens
50719,Female,Angelina Wunderlich,POINT GREY,WA,Western Australia,6208,Australia,Australia,1995-03-27,21,Youth
50741,Male,Tyson Hurley,FRANKFORD,TAS,Tasmania,7275,Australia,Australia,1942-01-23,74,Senior Citizens
51172,Female,Gabriella Tozer,ELINGAMITE,VIC,Victoria,3266,Australia,Australia,1957-12-04,59,Adults
51201,Female,Samantha Jacoby,BIRMINGHAM GARDENS,NSW,New South Wales,2287,Australia,Australia,1939-03-04,77,Senior Citizens
51228,Male,Marcus Christian,GIRU,QLD,Queensland,4809,Australia,Australia,1978-01-31,38,Adults
51314,Female,Bianca Stobie,DUVERNEY,VIC,Victoria,3323,Australia,Australia,1954-06-23,62,Senior Citizens
51429,Male,Thomas Kavel,WONBOYN LAKE,NSW,New South Wales,2551,Australia,Australia,1979-01-05,37,Adults
51648,Female,Jasmine Sellar,KYBUNGA,SA,South Australia,5453,Australia,Australia,1989-06-11,27,Youth
51649,Male,Toby Batchelor,YANDINA,QLD,Queensland,4561,Australia,Australia,1958-02-26,58,Adults
51718,Female,Phoebe Voss,HACKNEY,SA,South Australia,5069,Australia,Australia,1938-07-25,78,Senior Citizens
52435,Male,Charles Kenneally,YADBORO,NSW,New South Wales,2539,Australia,Australia,1956-02-29,60,Adults
52536,Male,Jamie Kavanagh,PINEWOOD,VIC,Victoria,3149,Australia,Australia,1987-02-16,29,Youth
52694,Female,Grace Bidwill,Sheffield,TAS,Tasmania,7306,Australia,Australia,1972-05-21,44,Adults
53168,Male,Dylan Monds,JOYNER,QLD,Queensland,4500,Australia,Australia,1959-04-05,57,Adults
53260,Female,Keira Rowallan,MOUNT FRANKLIN,VIC,Victoria,3461,Australia,Australia,1936-05-09,80,Senior Citizens
53318,Female,Grace Osburn,TOWNSON,QLD,Queensland,4341,Australia,Australia,1954-12-03,62,Senior Citizens
53891,Male,Dominic Baylee,BINDA,NSW,New South Wales,2583,Australia,Australia,1944-02-10,72,Senior Citizens
53920,Female,Jade Higgins,BUCKENBOWRA,NSW,New South Wales,2536,Australia,Australia,1986-03-27,30,Youth
54089,Male,Jake Toft,THE GLEN,NSW,New South Wales,2476,Australia,Australia,1936-09-11,80,Senior Citizens
54161,Male,Leo Voss,WOODY POINT,QLD,Queensland,4019,Australia,Australia,1992-06-24,24,Youth
54535,Male,Joshua Nugan,CANNINDAH,QLD,Queensland,4630,Australia,Australia,1957-11-08,59,Adults
54560,Female,Eden Bickford,ABINGDON DOWNS,QLD,Queensland,4871,Australia,Australia,1962-05-30,54,Adults
54582,Female,Leah Fairbridge,LIMONITE,VIC,Victoria,3871,Australia,Australia,1978-09-15,38,Adults
54627,Male,John Randall,TROWUTTA,TAS,Tasmania,7330,Australia,Australia,1968-05-25,48,Adults
54704,Female,Alice Bartlett,TRAVANCORE,VIC,Victoria,3032,Australia,Australia,1951-10-22,65,Senior Citizens
54752,Female,Natasha Morrison,SOUTH BUNBURY,WA,Western Australia,6230,Australia,Australia,1965-12-16,51,Adults
54794,Female,Georgia Barclay-Harvey,GARIE,NSW,New South Wales,2232,Australia,Australia,1965-08-09,51,Adults
54987,Male,Isaac Sturt,MARMION,WA,Western Australia,6020,Australia,Australia,1939-05-24,77,Senior Citizens
55039,Male,James Connal,MOUNT MORIAC,VIC,Victoria,3240,Australia,Australia,1960-10-07,56,Adults
55066,Male,Samuel Atherton,DOLLYS FLAT,NSW,New South Wales,2429,Australia,Australia,1942-02-14,74,Senior Citizens
55084,Male,Angus Ten,PARAP,NT,Northern Territory,820,Australia,Australia,1963-12-03,53,Adults
55411,Female,Lilian Stainforth,PHOENIX PARK,NSW,New South Wales,2321,Australia,Australia,1982-02-05,34,Adults
55464,Female,Holly Mansour,PADDYS RIVER,NSW,New South Wales,2653,Australia,Australia,1981-11-16,35,Adults
55715,Female,Eve Jephcott,HERDSMAN,WA,Western Australia,6017,Australia,Australia,1986-03-23,30,Youth
55914,Male,Lachlan Webb,SOUTH FREMANTLE,WA,Western Australia,6162,Australia,Australia,1992-07-31,24,Youth
56161,Male,Aidan Burnett,UPPER CASTRA,TAS,Tasmania,7315,Australia,Australia,1994-05-02,22,Youth
56480,Female,Zoe Tyrrell,KYBUNGA,SA,South Australia,5453,Australia,Australia,1975-03-25,41,Adults
56562,Female,Lucy Mansour,ALBERT PARK,VIC,Victoria,3206,Australia,Australia,1949-11-05,67,Senior Citizens
56791,Male,Charlie Kenyon,DUNLUCE,VIC,Victoria,3472,Australia,Australia,1994-08-26,22,Youth
56834,Female,Abigail McElhone,PIKES CREEK,QLD,Queensland,4380,Australia,Australia,1964-01-13,52,Adults
56951,Female,Kate Bardsley,HURSTBRIDGE,VIC,Victoria,3099,Australia,Australia,1985-10-20,31,Adults
56999,Female,Amelia Fargher,CORNDALE,NSW,New South Wales,2480,Australia,Australia,1984-02-26,32,Adults
57093,Male,Hayden Laidley,SPRING MOUNTAIN,NSW,New South Wales,2360,Australia,Australia,1954-02-09,62,Senior Citizens
57246,Male,Toby Dillon,CITY WEST CAMPUS,SA,South Australia,5000,Australia,Australia,1987-03-10,29,Youth
57294,Female,Makayla Bold,TRARALGON EAST,VIC,Victoria,3844,Australia,Australia,1980-05-15,36,Adults
57307,Female,Eva Hickson,RAINBOW,VIC,Victoria,3424,Australia,Australia,1980-11-14,36,Adults
57374,Male,Jack Coote,COLONGRA,NSW,New South Wales,2262,Australia,Australia,1938-01-19,78,Senior Citizens
57491,Male,Ryan Custance,MILLBANK,QLD,Queensland,4670,Australia,Australia,1985-09-16,31,Adults
57662,Male,Archer Tozer,COALSTOUN LAKES,QLD,Queensland,4621,Australia,Australia,1982-06-10,34,Adults
57681,Male,Caleb Louat,ROCKWELL,WA,Western Australia,6532,Australia,Australia,1958-05-05,58,Adults
57820,Male,Edward Howarde,DARGO,VIC,Victoria,3862,Australia,Australia,1951-05-05,65,Senior Citizens
57938,Male,Alexander Courtice,LIPAROO,VIC,Victoria,3549,Australia,Australia,1979-10-09,37,Adults
58066,Male,Andrew Forde,ASHMONT,NSW,New South Wales,2650,Australia,Australia,1942-10-23,74,Senior Citizens
58105,Female,Mariam Bright,CAMBRAI,SA,South Australia,5353,Australia,Australia,1980-04-12,36,Adults
58212,Female,Amy Goffage,OAKFORD,WA,Western Australia,6121,Australia,Australia,1965-01-04,51,Adults
58710,Male,Jordan Foveaux,GOSNELLS,WA,Western Australia,6110,Australia,Australia,1949-11-21,67,Senior Citizens
58919,Female,Kaitlyn Fenton,FLOREAT FORUM,WA,Western Australia,6014,Australia,Australia,1960-09-13,56,Adults
59159,Female,Maya Pasley,CAPE HILLSBOROUGH,QLD,Queensland,4740,Australia,Australia,1947-07-29,69,Senior Citizens
59304,Male,Patrick Collie,CARLINGFORD,NSW,New South Wales,2118,Australia,Australia,1953-10-01,63,Senior Citizens
59422,Female,Amber Sykes,HILLGROVE,NSW,New South Wales,2350,Australia,Australia,1990-02-13,26,Youth
59529,Female,Alice Blumenthal,FOREST GLEN,NSW,New South Wales,2157,Australia,Australia,1992-05-28,24,Youth
59842,Male,Lucas McClure,BLETCHINGTON,NSW,New South Wales,2800,Australia,Australia,1939-01-19,77,Senior Citizens
59961,Male,Harry Hambly,GALORE,NSW,New South Wales,2652,Australia,Australia,1948-02-03,68,Senior Citizens
60009,Female,Natasha Gall,TOWNSVILLE CITY,QLD,Queensland,4810,Australia,Australia,1989-10-12,27,Youth
60088,Female,Evie Brownbill,PAGES FLAT,SA,South Australia,5172,Australia,Australia,1982-06-02,34,Adults
60150,Female,Jasmine Mackay,NORTHLAND CENTRE,VIC,Victoria,3072,Australia,Australia,1964-02-14,52,Adults
60407,Male,Alexander Earp,POZIERES,QLD,Queensland,4352,Australia,Australia,1944-09-04,72,Senior Citizens
60411,Female,Eliza Solly,HIGHBURY,WA,Western Australia,6313,Australia,Australia,1938-10-15,78,Senior Citizens
60454,Male,Toby Normanby,LOWER LEWIS PONDS,NSW,New South Wales,2800,Australia,Australia,1953-05-05,63,Senior Citizens
60475,Male,Joel Sharwood,CUDLEE CREEK,SA,South Australia,5232,Australia,Australia,1948-05-27,68,Senior Citizens
60722,Male,Logan Dowie,KOOROOMOOL,QLD,Queensland,4854,Australia,Australia,1985-06-08,31,Adults
60892,Male,Seth Soubeiran,MOOLORT,VIC,Victoria,3465,Australia,Australia,1964-01-24,52,Adults
60995,Male,Matthew Caron,TUENA,NSW,New South Wales,2583,Australia,Australia,1955-09-17,61,Senior Citizens
61546,Female,Alexis Heagney,COASTERS RETREAT,NSW,New South Wales,2108,Australia,Australia,1953-09-14,63,Senior Citizens
61718,Female,Chloe Schlapp,ALLIGATOR CREEK,QLD,Queensland,4816,Australia,Australia,1956-06-01,60,Adults
61773,Female,Gabrielle Kossak,CAROONA,NSW,New South Wales,2343,Australia,Australia,2001-04-22,15,Minors
61776,Male,Mitchell Cockle,TALLOWWOOD RIDGE,NSW,New South Wales,2453,Australia,Australia,1954-07-06,62,Senior Citizens
61825,Male,Kai Culley,ERSKINEVILLE,NSW,New South Wales,2043,Australia,Australia,1995-10-09,21,Youth
61881,Female,Rose Budd,ALBERTON,VIC,Victoria,3971,Australia,Australia,1994-05-11,22,Youth
61947,Female,Amber Tolmie,NORVAL,VIC,Victoria,3377,Australia,Australia,1996-12-15,20,Youth
62017,Female,Grace Humphries,HASTINGS,WA,Western Australia,6308,Australia,Australia,1954-09-21,62,Senior Citizens
62035,Male,John Duesbury,TIARO,QLD,Queensland,4650,Australia,Australia,1952-03-18,64,Senior Citizens
62038,Male,Henry Birdwood,HINDMARSH,SA,South Australia,5007,Australia,Australia,1997-06-05,19,Youth
62076,Male,Brock Edden,ORIELTON,TAS,Tasmania,7172,Australia,Australia,1945-12-03,71,Senior Citizens
62125,Female,Ava Lowes,IVERAGH,QLD,Queensland,4680,Australia,Australia,1978-04-10,38,Adults
62133,Male,Jonathan Fargher,GWABEGAR,NSW,New South Wales,2356,Australia,Australia,1996-04-27,20,Youth
62163,Female,Amelia O'Neil,POINT LEO,VIC,Victoria,3916,Australia,Australia,1961-09-22,55,Adults
62416,Female,Isabelle Whitworth,EIMEO,QLD,Queensland,4740,Australia,Australia,1943-02-23,73,Senior Citizens
62473,Female,Mary Baskerville,PORT GERMEIN,SA,South Australia,5495,Australia,Australia,1966-09-03,50,Adults
62537,Female,Lauren Nichols,WOOLOOMAN,QLD,Queensland,4310,Australia,Australia,1937-05-03,79,Senior Citizens
62590,Male,Aiden Thirkell,ROMAINE,TAS,Tasmania,7320,Australia,Australia,1972-11-16,44,Adults
63342,Male,Joel Spowers,KWEDA,WA,Western Australia,6306,Australia,Australia,1971-10-06,45,Adults
63597,Male,Darcy Penington,RIVERHILLS,QLD,Queensland,4074,Australia,Australia,1939-04-19,77,Senior Citizens
63681,Male,Justin Grahamslaw,POSSUM BRUSH,NSW,New South Wales,2430,Australia,Australia,1936-04-27,80,Senior Citizens
63807,Male,Ashton Bower,ALLAMBIE HEIGHTS,NSW,New South Wales,2100,Australia,Australia,1948-12-02,68,Senior Citizens
63957,Female,Dakota Nixon-Smith,FORTHSIDE,TAS,Tasmania,7310,Australia,Australia,1991-01-13,25,Youth
64017,Female,Ruby Sternberg,BRIGHTVIEW,QLD,Queensland,4311,Australia,Australia,1964-10-05,52,Adults
64037,Male,Andrew Wilkie,WONGARBON,NSW,New South Wales,2831,Australia,Australia,1936-09-13,80,Senior Citizens
64104,Female,Brooke Cascarret,COOTRA,SA,South Australia,5650,Australia,Australia,1938-06-26,78,Senior Citizens
64210,Male,Lucas De Garis,Sheffield,TAS,Tasmania,7306,Australia,Australia,1992-04-05,24,Youth
64491,Male,Oliver McCloughry,MELBA,ACT,Australian Capital Territory,2615,Australia,Australia,1997-09-15,19,Youth
